p1_x,p1_y,p2_x,p2_y
-71.5333664,-16.4162783,-71.533858,-16.4155972
-71.5333664,-16.4162783,-71.5331371,-16.416452
-71.5333664,-16.4162783,-71.5330717,-16.4166336
-71.533237,-16.416716,-71.5332555,-16.4167232
-71.533237,-16.416716,-71.5332371,-16.4168165
-71.533237,-16.416716,-71.5330717,-16.4166336
-71.533237,-16.416716,-71.533418,-16.416437
-71.5332371,-16.4168165,-71.5334638,-16.4170219
-71.5332371,-16.4168165,-71.5332099,-16.416865
-71.5334638,-16.4170219,-71.5340992,-16.4173907
-71.5334638,-16.4170219,-71.5332099,-16.416865
-71.5340992,-16.4173907,-71.5343684,-16.4174815
-71.534207,-16.4175233,-71.5338177,-16.417425
-71.534207,-16.4175233,-71.5345699,-16.4176454
-71.5346506,-16.411378,-71.5346864,-16.4114159
-71.5346506,-16.411378,-71.5344215,-16.4116469
-71.5346506,-16.411378,-71.5346172,-16.4113369
-71.5341993,-16.4112272,-71.5305813,-16.4092969
-71.5341993,-16.4112272,-71.535032,-16.4121661
-71.5352512,-16.4120228,-71.5354003,-16.4119999
-71.5352512,-16.4120228,-71.535032,-16.4121661
-71.5352512,-16.4120228,-71.5346864,-16.4114159
-71.5351557,-16.3941264,-71.5353779,-16.3947305
-71.5326688,-16.4101869,-71.5326436,-16.4099778
-71.5326688,-16.4101869,-71.5329253,-16.4102735
-71.5326688,-16.4101869,-71.5325931,-16.4104413
-71.5329259,-16.4103029,-71.5329929,-16.4103376
-71.5329259,-16.4103029,-71.5327088,-16.4105041
-71.5329259,-16.4103029,-71.5329253,-16.4102735
-71.5325931,-16.4104413,-71.5324815,-16.4103663
-71.5333569,-16.4105129,-71.5334323,-16.4104318
-71.5333569,-16.4105129,-71.5342196,-16.4109986
-71.5333569,-16.4105129,-71.5332871,-16.4104848
-71.5327088,-16.4105041,-71.5328413,-16.4105798
-71.5342196,-16.4109986,-71.5345162,-16.411243
-71.5342196,-16.4109986,-71.5340623,-16.4104314
-71.5161604,-16.4079663,-71.5160619,-16.4080532
-71.5161604,-16.4079663,-71.5159626,-16.4079768
-71.5176009,-16.4088435,-71.517579,-16.4090158
-71.5176009,-16.4088435,-71.5174478,-16.4088309
-71.5171177,-16.4088036,-71.5171377,-16.4086616
-71.5171177,-16.4088036,-71.5170996,-16.4089777
-71.5171177,-16.4088036,-71.5172065,-16.4088109
-71.517579,-16.4090158,-71.5175432,-16.4095337
-71.517579,-16.4090158,-71.5174177,-16.409003
-71.5170996,-16.4089777,-71.5170145,-16.4101867
-71.5170996,-16.4089777,-71.5172479,-16.4089895
-71.5364839,-16.4007097,-71.5359546,-16.400904
-71.5364839,-16.4007097,-71.5361321,-16.3996575
-71.5361321,-16.3996575,-71.5355424,-16.3998934
-71.541703,-16.3988952,-71.5416763,-16.3988586
-71.541703,-16.3988952,-71.5427246,-16.3994936
-71.541703,-16.3988952,-71.5407443,-16.3991704
-71.5419066,-16.3969031,-71.5420071,-16.3975338
-71.5431886,-16.4005079,-71.542767,-16.3995777
-71.5467693,-16.3964528,-71.5462668,-16.396727
-71.5427246,-16.3994936,-71.5426703,-16.3993835
-71.5427246,-16.3994936,-71.542767,-16.3995777
-71.5425198,-16.4007104,-71.5421916,-16.4006988
-71.5425198,-16.4007104,-71.5427306,-16.4017533
-71.5207357,-16.4052645,-71.5207233,-16.4052964
-71.5207357,-16.4052645,-71.5200441,-16.4047544
-71.5207357,-16.4052645,-71.520858,-16.40533
-71.5215759,-16.4057287,-71.5210219,-16.4054254
-71.5215759,-16.4057287,-71.5216468,-16.4057229
-71.5215759,-16.4057287,-71.5220747,-16.4060028
-71.522194,-16.4058012,-71.5220565,-16.4057168
-71.522194,-16.4058012,-71.5221178,-16.4059371
-71.522194,-16.4058012,-71.5222198,-16.40576
-71.522194,-16.4058012,-71.5230335,-16.4064351
-71.5191256,-16.4036549,-71.5195633,-16.4039082
-71.5191256,-16.4036549,-71.5192304,-16.4041535
-71.5200441,-16.4047544,-71.5200005,-16.4042572
-71.5200441,-16.4047544,-71.5195044,-16.4043271
-71.520579,-16.4049392,-71.5209419,-16.4051357
-71.5222463,-16.4057179,-71.5231007,-16.4063682
-71.5222463,-16.4057179,-71.5222198,-16.40576
-71.5222463,-16.4057179,-71.5224039,-16.4056238
-71.5222463,-16.4057179,-71.5215544,-16.4053499
-71.5442858,-16.4111412,-71.5443477,-16.4111011
-71.5442858,-16.4111412,-71.5441658,-16.410994
-71.5442858,-16.4111412,-71.5443643,-16.4112376
-71.5331371,-16.416452,-71.533038,-16.4163677
-71.5331371,-16.416452,-71.5329892,-16.4165798
-71.5362749,-16.4142416,-71.5361723,-16.4146389
-71.5345162,-16.411243,-71.5346172,-16.4113369
-71.5246734,-16.4070369,-71.5247215,-16.4070691
-71.541962,-16.409801,-71.5421822,-16.4101031
-71.541962,-16.409801,-71.5423287,-16.4099391
-71.541962,-16.409801,-71.5419163,-16.4097412
-71.5428622,-16.4110619,-71.5428918,-16.4111017
-71.5428622,-16.4110619,-71.5427502,-16.4111323
-71.5428622,-16.4110619,-71.5428212,-16.4110099
-71.543629,-16.412129,-71.5435363,-16.4121846
-71.543629,-16.412129,-71.5445115,-16.411572
-71.543629,-16.412129,-71.5435602,-16.412041
-71.5446558,-16.4114801,-71.5448638,-16.4117378
-71.5446558,-16.4114801,-71.5445946,-16.4115199
-71.5446558,-16.4114801,-71.5443477,-16.4111011
-71.5445946,-16.4115199,-71.5445115,-16.411572
-71.5445946,-16.4115199,-71.5443643,-16.4112376
-71.5434997,-16.4122081,-71.5435363,-16.4121846
-71.5434997,-16.4122081,-71.5434329,-16.4121171
-71.5419163,-16.4097412,-71.5417681,-16.4098345
-71.5419163,-16.4097412,-71.541697,-16.4094248
-71.5417681,-16.4098345,-71.5415391,-16.4095348
-71.5417681,-16.4098345,-71.5420626,-16.4101796
-71.5427502,-16.4111323,-71.5427178,-16.4110899
-71.5427502,-16.4111323,-71.542784,-16.4111787
-71.5422152,-16.4101484,-71.5422481,-16.4101911
-71.5422152,-16.4101484,-71.5420939,-16.4102243
-71.5422152,-16.4101484,-71.5421822,-16.4101031
-71.5420939,-16.4102243,-71.5420626,-16.4101796
-71.5420939,-16.4102243,-71.5421273,-16.4102701
-71.5407806,-16.3968262,-71.5407127,-16.3967384
-71.5407806,-16.3968262,-71.5409255,-16.3967032
-71.5407806,-16.3968262,-71.5408264,-16.3968938
-71.5409255,-16.3967032,-71.5409915,-16.3967874
-71.5411805,-16.3970436,-71.541031,-16.3971552
-71.5411805,-16.3970436,-71.5409915,-16.3967874
-71.541031,-16.3971552,-71.5408264,-16.3968938
-71.541031,-16.3971552,-71.5409033,-16.3971572
-71.5486157,-16.4181185,-71.5488462,-16.4172593
-71.5486157,-16.4181185,-71.5483639,-16.4183341
-71.5492496,-16.4171182,-71.5494922,-16.4175757
-71.5492496,-16.4171182,-71.5489107,-16.4166735
-71.517137,-16.4080407,-71.5176793,-16.4080827
-71.517137,-16.4080407,-71.5169156,-16.4080132
-71.517137,-16.4080407,-71.5169523,-16.4079239
-71.5186799,-16.4021692,-71.5183956,-16.4017392
-71.5182899,-16.4024545,-71.5179284,-16.4019494
-71.5360792,-16.4107008,-71.5359473,-16.4107914
-71.5359764,-16.4109339,-71.5359473,-16.4107914
-71.5325621,-16.3898409,-71.5328179,-16.389658
-71.5325621,-16.3898409,-71.5328495,-16.3898502
-71.5369849,-16.3878817,-71.5368853,-16.3877679
-71.5369849,-16.3878817,-71.5368545,-16.3879596
-71.5369849,-16.3878817,-71.537014,-16.3878554
-71.5383543,-16.3884204,-71.5381518,-16.3881849
-71.5426703,-16.3993835,-71.5443518,-16.398539
-71.542767,-16.3995777,-71.5443887,-16.4004007
-71.5353332,-16.4120908,-71.5354003,-16.4119999
-71.5351046,-16.4123855,-71.5350943,-16.4123542
-71.5351046,-16.4123855,-71.5353954,-16.4125103
-71.5351046,-16.4123855,-71.5351099,-16.4125844
-71.5353954,-16.4125103,-71.5353263,-16.4126518
-71.5406988,-16.3968974,-71.5409033,-16.3971572
-71.5406988,-16.3968974,-71.5406053,-16.3967628
-71.5406988,-16.3968974,-71.5407127,-16.3967384
-71.5406988,-16.3968974,-71.5406939,-16.397014
-71.5409978,-16.3972828,-71.541228,-16.3975626
-71.5409978,-16.3972828,-71.5409033,-16.3971572
-71.5409978,-16.3972828,-71.5404471,-16.3975609
-71.541228,-16.3975626,-71.5414378,-16.3981446
-71.541228,-16.3975626,-71.5413081,-16.3978284
-71.5414378,-16.3981446,-71.5401968,-16.398615
-71.5414378,-16.3981446,-71.5416763,-16.3988586
-71.5335728,-16.3980701,-71.5334995,-16.3978952
-71.5335728,-16.3980701,-71.5334009,-16.3981355
-71.5311431,-16.3990658,-71.5310413,-16.3988493
-71.5311431,-16.3990658,-71.5314059,-16.398945
-71.5314264,-16.3989246,-71.5312134,-16.3984193
-71.5314264,-16.3989246,-71.5314059,-16.398945
-71.5291816,-16.4008188,-71.5285096,-16.4001822
-71.5291816,-16.4008188,-71.5292966,-16.4007091
-71.5291816,-16.4008188,-71.5284933,-16.4014887
-71.5285096,-16.4001822,-71.5289322,-16.3998271
-71.5289322,-16.3998271,-71.5284844,-16.3994872
-71.5289322,-16.3998271,-71.5292404,-16.3994918
-71.5284933,-16.4014887,-71.5282643,-16.4015496
-71.5282643,-16.4015496,-71.5275857,-16.4010253
-71.5282643,-16.4015496,-71.5283369,-16.4016087
-71.5186798,-16.4038564,-71.518657,-16.4039017
-71.5186798,-16.4038564,-71.5186776,-16.403815
-71.5482174,-16.4157663,-71.5471061,-16.4145589
-71.5482174,-16.4157663,-71.5486175,-16.4162069
-71.5482174,-16.4157663,-71.5473462,-16.4147416
-71.5375473,-16.3990603,-71.537475,-16.398873
-71.5375473,-16.3990603,-71.5373028,-16.3991466
-71.5366409,-16.3993803,-71.5369053,-16.399287
-71.5366409,-16.3993803,-71.536577,-16.3992045
-71.5585365,-16.4265433,-71.558223,-16.4268599
-71.5580114,-16.4270134,-71.5579328,-16.427066
-71.5580114,-16.4270134,-71.558223,-16.4268599
-71.5580114,-16.4270134,-71.5573716,-16.4262509
-71.5574243,-16.425395,-71.5569594,-16.4257596
-71.5569594,-16.4257596,-71.5573716,-16.4262509
-71.5569594,-16.4257596,-71.556898,-16.4258075
-71.5569594,-16.4257596,-71.5566696,-16.4254093
-71.5264313,-16.3987294,-71.5261702,-16.3990381
-71.5264313,-16.3987294,-71.5274816,-16.3995748
-71.5218759,-16.4108612,-71.5215915,-16.4111532
-71.5218759,-16.4108612,-71.519739,-16.4101622
-71.5190973,-16.4106295,-71.5191185,-16.4105717
-71.5190973,-16.4106295,-71.5195924,-16.4107897
-71.5190973,-16.4106295,-71.5189744,-16.4106048
-71.5191185,-16.4105717,-71.5192879,-16.4104743
-71.5191185,-16.4105717,-71.5198312,-16.4108101
-71.5191185,-16.4105717,-71.519739,-16.4101622
-71.5175047,-16.4107846,-71.5175158,-16.4106811
-71.5175047,-16.4107846,-71.517584,-16.4107844
-71.5175158,-16.4106811,-71.5175815,-16.4106746
-71.5175158,-16.4106811,-71.5186067,-16.4104345
-71.518817,-16.4106632,-71.5189156,-16.4106802
-71.518817,-16.4106632,-71.5187641,-16.4106574
-71.518817,-16.4106632,-71.5188034,-16.4107727
-71.5195924,-16.4107897,-71.5198673,-16.410859
-71.5188287,-16.4104621,-71.518743,-16.4104514
-71.5188287,-16.4104621,-71.5188783,-16.4104686
-71.518895,-16.4103767,-71.5187584,-16.4103536
-71.518895,-16.4103767,-71.5189467,-16.4101536
-71.518895,-16.4103767,-71.5188859,-16.410424
-71.518895,-16.4103767,-71.5190439,-16.4101672
-71.5189293,-16.4104753,-71.5189848,-16.4104831
-71.5189293,-16.4104753,-71.5188783,-16.4104686
-71.5189293,-16.4104753,-71.5189269,-16.4105956
-71.5189269,-16.4105956,-71.5189744,-16.4106048
-71.5189269,-16.4105956,-71.5189156,-16.4106802
-71.5186067,-16.4104345,-71.518743,-16.4104514
-71.5186067,-16.4104345,-71.518585,-16.4103789
-71.5210525,-16.4111045,-71.5213341,-16.411195
-71.5210525,-16.4111045,-71.5202693,-16.4109064
-71.5210525,-16.4111045,-71.5211207,-16.4108533
-71.5187584,-16.4103536,-71.5187995,-16.4101266
-71.5187584,-16.4103536,-71.5187527,-16.410403
-71.5188524,-16.4099106,-71.5189803,-16.4099375
-71.5188524,-16.4099106,-71.5187995,-16.4101266
-71.5188524,-16.4099106,-71.5186547,-16.4101046
-71.5189803,-16.4099375,-71.5189467,-16.4101536
-71.5189803,-16.4099375,-71.5190439,-16.4101672
-71.5190439,-16.4101672,-71.5189467,-16.4101536
-71.5189467,-16.4101536,-71.5187995,-16.4101266
-71.5187995,-16.4101266,-71.5186547,-16.4101046
-71.5185464,-16.4099668,-71.5185976,-16.4100946
-71.518585,-16.4103789,-71.5186547,-16.4101046
-71.518585,-16.4103789,-71.5187527,-16.410403
-71.518585,-16.4103789,-71.5185976,-16.4100946
-71.5186547,-16.4101046,-71.5185976,-16.4100946
-71.5189848,-16.4104831,-71.5189744,-16.4106048
-71.5189848,-16.4104831,-71.5188859,-16.410424
-71.5189744,-16.4106048,-71.5189565,-16.4106889
-71.5189565,-16.4106889,-71.5189338,-16.410796
-71.5189565,-16.4106889,-71.5189156,-16.4106802
-71.5189338,-16.410796,-71.5188939,-16.410787
-71.5189338,-16.410796,-71.5188571,-16.4108343
-71.5187641,-16.4106574,-71.5187739,-16.4105725
-71.5200921,-16.41091,-71.5201069,-16.4108706
-71.5200921,-16.41091,-71.5202571,-16.4109515
-71.5200921,-16.41091,-71.5198673,-16.410859
-71.5198673,-16.410859,-71.5198312,-16.4108101
-71.5194308,-16.4106472,-71.5198312,-16.4108101
-71.5194308,-16.4106472,-71.519739,-16.4101622
-71.5201069,-16.4108706,-71.5202693,-16.4109064
-71.5201069,-16.4108706,-71.5198312,-16.4108101
-71.5201069,-16.4108706,-71.5201511,-16.4106715
-71.5148415,-16.4106938,-71.5150268,-16.4107267
-71.5152647,-16.4107008,-71.5160324,-16.4106703
-71.5152647,-16.4107008,-71.5150865,-16.4107254
-71.5138206,-16.4094182,-71.5135616,-16.4100332
-71.5138206,-16.4094182,-71.5144196,-16.408038
-71.5429963,-16.4100749,-71.5428544,-16.409566
-71.5429963,-16.4100749,-71.543041,-16.4102444
-71.5429963,-16.4100749,-71.543041,-16.4102444
-71.5428544,-16.409566,-71.5423555,-16.4094142
-71.5428544,-16.409566,-71.5429518,-16.4094799
-71.543041,-16.4102444,-71.5434444,-16.4115851
-71.5434444,-16.4115851,-71.5434738,-16.4116821
-71.5434444,-16.4115851,-71.5434738,-16.4116821
-71.5434738,-16.4116821,-71.5436414,-16.4119889
-71.5201511,-16.4106715,-71.5203167,-16.4107054
-71.5201511,-16.4106715,-71.5199824,-16.4106098
-71.5202571,-16.4109515,-71.5202693,-16.4109064
-71.5202571,-16.4109515,-71.5213042,-16.4112346
-71.5202693,-16.4109064,-71.5203167,-16.4107054
-71.5203167,-16.4107054,-71.5205178,-16.4107139
-71.5205178,-16.4107139,-71.5207813,-16.4107772
-71.5205178,-16.4107139,-71.520281,-16.4105642
-71.5199824,-16.4106098,-71.520281,-16.4105642
-71.5199824,-16.4106098,-71.5194722,-16.4104331
-71.5211207,-16.4108533,-71.5212661,-16.4108886
-71.5211207,-16.4108533,-71.5209199,-16.4108112
-71.5204671,-16.4106243,-71.5202961,-16.4105266
-71.5204671,-16.4106243,-71.5207964,-16.4107524
-71.5204671,-16.4106243,-71.5200632,-16.4105283
-71.5202961,-16.4105266,-71.520281,-16.4105642
-71.5202961,-16.4105266,-71.5200632,-16.4105283
-71.5200632,-16.4105283,-71.520025,-16.4105388
-71.520025,-16.4105388,-71.5194722,-16.4104331
-71.520025,-16.4105388,-71.519985,-16.4103416
-71.5207813,-16.4107772,-71.5209199,-16.4108112
-71.5207813,-16.4107772,-71.5207964,-16.4107524
-71.5207964,-16.4107524,-71.5212661,-16.4108886
-71.5212661,-16.4108886,-71.5215168,-16.410968
-71.5194722,-16.4104331,-71.5193671,-16.4100722
-71.544198,-16.4221934,-71.5442049,-16.422187
-71.544198,-16.4221934,-71.5437183,-16.4220729
-71.544198,-16.4221934,-71.5441564,-16.4223505
-71.5416768,-16.4214595,-71.5436669,-16.4220531
-71.5416768,-16.4214595,-71.5416581,-16.4215645
-71.5416581,-16.4215645,-71.5425461,-16.4217991
-71.5416581,-16.4215645,-71.5425671,-16.4217379
-71.5403098,-16.4207932,-71.5402634,-16.4208837
-71.5403098,-16.4207932,-71.5393372,-16.4205688
-71.5402634,-16.4208837,-71.5402397,-16.4209265
-71.5402634,-16.4208837,-71.5393195,-16.4206634
-71.5393372,-16.4205688,-71.5393195,-16.4206634
-71.5380527,-16.4200509,-71.5379969,-16.4201241
-71.5380527,-16.4200509,-71.5361071,-16.4187127
-71.5379969,-16.4201241,-71.5360457,-16.4187944
-71.5361071,-16.4187127,-71.5360457,-16.4187944
-71.5361071,-16.4187127,-71.5360787,-16.4186926
-71.5360457,-16.4187944,-71.5360214,-16.4187742
-71.5305257,-16.4158113,-71.5305872,-16.4157337
-71.5305257,-16.4158113,-71.5260949,-16.4126972
-71.535216,-16.40357,-71.5350839,-16.4032708
-71.535216,-16.40357,-71.5357334,-16.4033792
-71.5347938,-16.4025033,-71.5352475,-16.4023288
-71.5347938,-16.4025033,-71.5348432,-16.4026301
-71.5347938,-16.4025033,-71.5347187,-16.4025303
-71.5308962,-16.3943554,-71.5297982,-16.394553
-71.5297982,-16.394553,-71.5299633,-16.3946867
-71.5297982,-16.394553,-71.5297378,-16.3949248
-71.5299633,-16.3946867,-71.5300589,-16.3947609
-71.5299633,-16.3946867,-71.5298554,-16.3948195
-71.5297378,-16.3949248,-71.5298554,-16.3948195
-71.5297378,-16.3949248,-71.52995,-16.394935
-71.5310835,-16.3948613,-71.5312799,-16.3953912
-71.5310835,-16.3948613,-71.5309679,-16.3948989
-71.5287678,-16.3955483,-71.5291674,-16.3958455
-71.5287678,-16.3955483,-71.5288221,-16.395464
-71.5287678,-16.3955483,-71.5286192,-16.395207
-71.5381062,-16.4046956,-71.5379765,-16.4047664
-71.5381062,-16.4046956,-71.5380682,-16.4046214
-71.5379706,-16.4044617,-71.5379805,-16.404478
-71.5379805,-16.404478,-71.5380408,-16.4045765
-71.5379805,-16.404478,-71.5375084,-16.4047226
-71.5375084,-16.4047226,-71.5375561,-16.4048442
-71.5379765,-16.4047664,-71.5378007,-16.4048764
-71.5379765,-16.4047664,-71.5379351,-16.4046864
-71.5379092,-16.4046461,-71.5379351,-16.4046864
-71.5379092,-16.4046461,-71.5377168,-16.4047572
-71.5379092,-16.4046461,-71.5380408,-16.4045765
-71.5380408,-16.4045765,-71.5380682,-16.4046214
-71.5375561,-16.4048442,-71.5377168,-16.4047572
-71.5375561,-16.4048442,-71.5375677,-16.4048697
-71.5378007,-16.4048764,-71.5376701,-16.4049479
-71.5378007,-16.4048764,-71.5377447,-16.4047965
-71.5377168,-16.4047572,-71.5377447,-16.4047965
-71.5380682,-16.4046214,-71.5379351,-16.4046864
-71.5379351,-16.4046864,-71.5377447,-16.4047965
-71.5377447,-16.4047965,-71.5376283,-16.4048682
-71.5450813,-16.4062164,-71.544956,-16.4062665
-71.5440828,-16.4065932,-71.544956,-16.4062665
-71.5216296,-16.4052359,-71.5215544,-16.4053499
-71.5216296,-16.4052359,-71.5214647,-16.4052531
-71.5216296,-16.4052359,-71.521547,-16.4055453
-71.5216296,-16.4052359,-71.5221967,-16.4045797
-71.5218993,-16.4066012,-71.5218697,-16.406704
-71.5218993,-16.4066012,-71.5221071,-16.4060872
-71.5218993,-16.4066012,-71.5212864,-16.4067985
-71.5210726,-16.406886,-71.5212864,-16.4067985
-71.5210726,-16.406886,-71.521092,-16.406936
-71.5210726,-16.406886,-71.5209661,-16.4068524
-71.521113,-16.4069872,-71.521092,-16.406936
-71.521113,-16.4069872,-71.5210602,-16.4071065
-71.521113,-16.4069872,-71.5218697,-16.406704
-71.5209661,-16.4068524,-71.5209132,-16.4068726
-71.5209661,-16.4068524,-71.5208971,-16.4066776
-71.5209661,-16.4068524,-71.5210036,-16.4069672
-71.5210036,-16.4069672,-71.5209623,-16.4069889
-71.5210036,-16.4069672,-71.521092,-16.406936
-71.5210036,-16.4069672,-71.5210545,-16.4070926
-71.5211639,-16.4078922,-71.5212081,-16.4075256
-71.5211639,-16.4078922,-71.5210806,-16.4080732
-71.5211639,-16.4078922,-71.5212308,-16.4080245
-71.5212081,-16.4075256,-71.5211939,-16.4074653
-71.5212081,-16.4075256,-71.521161,-16.4075348
-71.5208038,-16.4064576,-71.5207327,-16.4065009
-71.5208038,-16.4064576,-71.5207602,-16.4064053
-71.5208038,-16.4064576,-71.5208792,-16.4066321
-71.5206689,-16.4063146,-71.5207602,-16.4064053
-71.5206689,-16.4063146,-71.5207559,-16.4062248
-71.5206689,-16.4063146,-71.5205093,-16.4063008
-71.5210602,-16.4071065,-71.5211136,-16.4072377
-71.5210602,-16.4071065,-71.5210545,-16.4070926
-71.5211136,-16.4072377,-71.5211376,-16.4072969
-71.5211136,-16.4072377,-71.5210692,-16.4072557
-71.5211939,-16.4074653,-71.5211445,-16.4074759
-71.5211939,-16.4074653,-71.5211376,-16.4072969
-71.5211376,-16.4072969,-71.5210909,-16.4073109
-71.5210545,-16.4070926,-71.521012,-16.4071095
-71.5212308,-16.4080245,-71.5215312,-16.4081446
-71.5212308,-16.4080245,-71.5210806,-16.4080732
-71.5210806,-16.4080732,-71.5203836,-16.4084373
-71.5197113,-16.4081817,-71.5191657,-16.4084992
-71.5197113,-16.4081817,-71.5203836,-16.4084373
-71.5197113,-16.4081817,-71.5193902,-16.4075449
-71.5192606,-16.406803,-71.5193902,-16.4075449
-71.5192606,-16.406803,-71.520107,-16.4061782
-71.520107,-16.4061782,-71.5205093,-16.4063008
-71.520107,-16.4061782,-71.5202585,-16.4062015
-71.5202585,-16.4062015,-71.5202849,-16.4061499
-71.5202585,-16.4062015,-71.5205093,-16.4063008
-71.5193902,-16.4075449,-71.5191852,-16.4079025
-71.5189615,-16.408479,-71.5191852,-16.4079025
-71.5202849,-16.4061499,-71.5203793,-16.4059678
-71.5202849,-16.4061499,-71.5202233,-16.406024
-71.5206372,-16.4054509,-71.5205199,-16.4053988
-71.5206372,-16.4054509,-71.5206671,-16.4054045
-71.5206372,-16.4054509,-71.520449,-16.4058417
-71.5206399,-16.4059417,-71.520713,-16.4061201
-71.5206399,-16.4059417,-71.5206471,-16.4058871
-71.5206399,-16.4059417,-71.5205472,-16.4059515
-71.520536,-16.4058774,-71.5205284,-16.4058962
-71.520536,-16.4058774,-71.520449,-16.4058417
-71.520536,-16.4058774,-71.5205655,-16.4058529
-71.5205284,-16.4058962,-71.520407,-16.4059201
-71.5205284,-16.4058962,-71.5205472,-16.4059515
-71.5206471,-16.4058871,-71.5206373,-16.4058706
-71.5206471,-16.4058871,-71.5207204,-16.4058714
-71.5206373,-16.4058706,-71.5205655,-16.4058529
-71.5206373,-16.4058706,-71.5208475,-16.4053697
-71.5205655,-16.4058529,-71.5208324,-16.4053596
-71.5205472,-16.4059515,-71.5205157,-16.4060301
-71.5207602,-16.4064053,-71.5207004,-16.4064607
-71.5208792,-16.4066321,-71.520825,-16.4066552
-71.5208792,-16.4066321,-71.5208971,-16.4066776
-71.5208971,-16.4066776,-71.5208435,-16.4067044
-71.520858,-16.40533,-71.5208324,-16.4053596
-71.520858,-16.40533,-71.5208475,-16.4053697
-71.5215312,-16.4081446,-71.521509,-16.4078178
-71.5215312,-16.4081446,-71.5215783,-16.4082753
-71.521509,-16.4078178,-71.5212434,-16.4077759
-71.521509,-16.4078178,-71.5216207,-16.4077612
-71.520407,-16.4059201,-71.5203793,-16.4059678
-71.520407,-16.4059201,-71.5202442,-16.4059707
-71.520407,-16.4059201,-71.520449,-16.4058417
-71.520449,-16.4058417,-71.520331,-16.4057907
-71.520331,-16.4057907,-71.5205199,-16.4053988
-71.520331,-16.4057907,-71.5202375,-16.4056086
-71.5205199,-16.4053988,-71.5203094,-16.405449
